id,word1,word2,antmorph,gold
tag-verb-pairs.train1735,elaborate,cut,0,1
tag-verb-pairs.train1736,affect,influence,0,0
tag-verb-pairs.train1737,clear,obscure,0,1
tag-verb-pairs.train1738,withdraw,engage,0,1
tag-verb-pairs.train1739,tie,disconnect,0,1
tag-verb-pairs.train1740,originate,rise,0,0
tag-verb-pairs.train1741,rest,recline,0,0
tag-verb-pairs.train1742,expand,abbreviate,0,1
tag-verb-pairs.train1743,minimize,maximise,0,1
tag-verb-pairs.train1744,discover,impart,0,0
tag-verb-pairs.train1745,have,lack,0,1
tag-verb-pairs.train1746,predate,postdate,0,1
tag-verb-pairs.train1747,enthrone,depose,0,1
tag-verb-pairs.train1748,disallow,let,0,1
tag-verb-pairs.train1749,draft,discharge,0,1
tag-verb-pairs.train1750,break,relegate,0,0
tag-verb-pairs.train1751,minimize,magnify,0,1
tag-verb-pairs.train1752,skew,adjust,0,1
tag-verb-pairs.train1753,absorb,incorporate,0,0
tag-verb-pairs.train1754,glorify,exalt,0,0
tag-verb-pairs.train1755,untie,tie,1,1
tag-verb-pairs.train1756,arise,descend,0,1
tag-verb-pairs.train1757,prevent,incite,0,1
tag-verb-pairs.train1758,get,contract,0,0
tag-verb-pairs.train1759,counsel,consult,0,0
tag-verb-pairs.train1760,stabilize,destabilize,1,1
tag-verb-pairs.train1761,cause,make,0,0
tag-verb-pairs.train1762,hang,exhibit,0,0
tag-verb-pairs.train1763,urge,instigate,0,0
tag-verb-pairs.train1764,protect,cushion,0,0
tag-verb-pairs.train1765,remove,add,0,1
tag-verb-pairs.train1766,contradict,substantiate,0,1
tag-verb-pairs.train1767,free,enforce,0,1
tag-verb-pairs.train1768,cool,warm,0,1
tag-verb-pairs.train1769,refuse,say,0,0
tag-verb-pairs.train1770,overvalue,undervalue,0,1
tag-verb-pairs.train1771,plow,cover,0,0
tag-verb-pairs.train1772,start,terminate,0,1
tag-verb-pairs.train1773,terminate,commence,0,1
tag-verb-pairs.train1774,breach,observe,0,1
tag-verb-pairs.train1775,praise,blame,0,1
tag-verb-pairs.train1776,equal,coordinate,0,0
tag-verb-pairs.train1777,mark,note,0,0
tag-verb-pairs.train1778,construe,interpret,0,0
tag-verb-pairs.train1779,realize,clear,0,0
tag-verb-pairs.train1780,knock,praise,0,1
tag-verb-pairs.train1781,assert,maintain,0,0
tag-verb-pairs.train1782,mean,humble,0,0
tag-verb-pairs.train1783,remember,forget,0,1
tag-verb-pairs.train1784,curse,bless,0,1
tag-verb-pairs.train1785,invent,concoct,0,0
tag-verb-pairs.train1786,disinherit,will,0,1
tag-verb-pairs.train1787,overcharge,undercharge,0,1
tag-verb-pairs.train1788,postpone,advance,0,1
tag-verb-pairs.train1789,harden,soften,0,1
tag-verb-pairs.train1790,intersect,parallel,0,1
tag-verb-pairs.train1791,deposit,fix,0,0
tag-verb-pairs.train1792,regress,proceed,0,1
tag-verb-pairs.train1793,react,return,0,0
tag-verb-pairs.train1794,malfunction,operate,0,1
tag-verb-pairs.train1795,fire,hire,0,1
tag-verb-pairs.train1796,designate,point,0,0
tag-verb-pairs.train1797,condition,train,0,0
tag-verb-pairs.train1798,catch,release,0,1
tag-verb-pairs.train1799,pot,drain,0,0
tag-verb-pairs.train1800,polish,smooth,0,0
tag-verb-pairs.train1801,generalize,specialize,0,1
tag-verb-pairs.train1802,end,commence,0,1
tag-verb-pairs.train1803,send,inflict,0,0
tag-verb-pairs.train1804,impart,grant,0,0
tag-verb-pairs.train1805,outstrip,exceed,0,0
tag-verb-pairs.train1806,decontaminate,contaminate,1,1
tag-verb-pairs.train1807,lessen,subside,0,0
tag-verb-pairs.train1808,absolve,blame,0,1
tag-verb-pairs.train1809,contradict,affirm,0,1
tag-verb-pairs.train1810,protect,expose,0,1
tag-verb-pairs.train1811,champion,advocate,0,0
tag-verb-pairs.train1812,improve,amend,0,0
tag-verb-pairs.train1813,quit,preserve,0,1
tag-verb-pairs.train1814,release,block,0,1
tag-verb-pairs.train1815,unfold,fold,1,1
tag-verb-pairs.train1816,induce,get,0,0
tag-verb-pairs.train1817,bump,raise,0,1
tag-verb-pairs.train1818,deflagrate,detonate,0,1
tag-verb-pairs.train1819,preserve,stop,0,1
tag-verb-pairs.train1820,garb,dress,0,0
tag-verb-pairs.train1821,win,fail,0,1
tag-verb-pairs.train1822,unbind,bind,1,1
tag-verb-pairs.train1823,unroll,roll,1,1
tag-verb-pairs.train1824,arrive,leave,0,1
tag-verb-pairs.train1825,implement,relieve,0,1
tag-verb-pairs.train1826,bring,institute,0,0
tag-verb-pairs.train1827,use,custom,0,0
tag-verb-pairs.train1828,accommodate,adjust,0,0
tag-verb-pairs.train1829,contract,stretch,0,1
tag-verb-pairs.train1830,straighten,flex,0,1
tag-verb-pairs.train1831,borrow,carry,0,1
tag-verb-pairs.train1832,lead,follow,0,1
tag-verb-pairs.train1833,calm,tranquilize,0,0
tag-verb-pairs.train1834,start,begin,0,0
tag-verb-pairs.train1835,please,offend,0,1
tag-verb-pairs.train1836,free,freeze,0,1
tag-verb-pairs.train1837,curve,recurve,0,0
tag-verb-pairs.train1838,match,rival,0,0
tag-verb-pairs.train1839,mention,remark,0,0
tag-verb-pairs.train1840,drag,brake,0,0
tag-verb-pairs.train1841,attend,miss,0,1
tag-verb-pairs.train1842,cut,ignore,0,0
tag-verb-pairs.train1843,blow,assault,0,0
tag-verb-pairs.train1844,undervalue,appreciate,0,1
tag-verb-pairs.train1845,overexpose,underexpose,0,1
tag-verb-pairs.train1846,obtain,receive,0,0
tag-verb-pairs.train1847,understate,overstate,0,1
tag-verb-pairs.train1848,dry,drench,0,1
tag-verb-pairs.train1849,leave,get,0,1
tag-verb-pairs.train1850,dissociate,separate,0,0
tag-verb-pairs.train1851,complain,lament,0,0
tag-verb-pairs.train1852,contract,dilate,0,1
tag-verb-pairs.train1853,fuck,have,0,0
tag-verb-pairs.train1854,conquer,triumph,0,0
tag-verb-pairs.train1855,stand,relent,0,1
tag-verb-pairs.train1856,recede,gain,0,1
tag-verb-pairs.train1857,allow,prevent,0,1
tag-verb-pairs.train1858,slay,hit,0,0
tag-verb-pairs.train1859,complicate,simplify,0,1
tag-verb-pairs.train1860,charge,discharge,1,1
tag-verb-pairs.train1861,exclude,bar,0,0
tag-verb-pairs.train1862,counterbalance,oppose,0,0
tag-verb-pairs.train1863,meditate,intend,0,0
tag-verb-pairs.train1864,complain,mutter,0,0
tag-verb-pairs.train1865,frighten,encourage,0,1
tag-verb-pairs.train1866,decline,consent,0,1
tag-verb-pairs.train1867,take,consume,0,0
tag-verb-pairs.train1868,top,base,0,1
tag-verb-pairs.train1869,deduct,add,0,1
tag-verb-pairs.train1870,honour,observe,0,0
tag-verb-pairs.train1871,acquire,evolve,0,0
tag-verb-pairs.train1872,dive,explore,0,0
tag-verb-pairs.train1873,restore,break,0,1
tag-verb-pairs.train1874,obviate,take,0,1
tag-verb-pairs.train1875,drag,draw,0,0
tag-verb-pairs.train1876,authorise,empower,0,0
tag-verb-pairs.train1877,please,displease,1,1
tag-verb-pairs.train1878,dehisce,open,0,0
tag-verb-pairs.train1879,breed,produce,0,0
tag-verb-pairs.train1880,cheer,complain,0,1
tag-verb-pairs.train1881,admit,deny,0,1
tag-verb-pairs.train1882,terminate,start,0,1
tag-verb-pairs.train1883,run,malfunction,0,1
tag-verb-pairs.train1884,embark,debark,0,1
tag-verb-pairs.train1885,meet,diverge,0,1
tag-verb-pairs.train1886,rectify,correct,0,0
tag-verb-pairs.train1887,place,grade,0,0
tag-verb-pairs.train1888,submit,accede,0,0
tag-verb-pairs.train1889,frown,smile,0,1
tag-verb-pairs.train1890,tell,differentiate,0,0
tag-verb-pairs.train1891,ring,circle,0,0
tag-verb-pairs.train1892,convict,discharge,0,1
tag-verb-pairs.train1893,depressurize,pressurize,1,1
tag-verb-pairs.train1894,rock,shake,0,0
tag-verb-pairs.train1895,maim,disable,0,0
tag-verb-pairs.train1896,excite,relax,0,1
tag-verb-pairs.train1897,rejoin,return,0,0
tag-verb-pairs.train1898,unroll,wrap,0,1
tag-verb-pairs.train1899,rush,tumble,0,0
tag-verb-pairs.train1900,interpolate,alter,0,0
tag-verb-pairs.train1901,tense,relax,0,1
tag-verb-pairs.train1902,shorten,lengthen,0,1
tag-verb-pairs.train1903,stop,check,0,0
tag-verb-pairs.train1904,cover,expose,0,1
tag-verb-pairs.train1905,fume,fret,0,0
tag-verb-pairs.train1906,accelerate,slow,0,1
tag-verb-pairs.train1907,postulate,eliminate,0,1
tag-verb-pairs.train1908,shape,regulate,0,0
tag-verb-pairs.train1909,purge,rehabilitate,0,1
tag-verb-pairs.train1910,preserve,cease,0,1
tag-verb-pairs.train1911,loop,bend,0,0
tag-verb-pairs.train1912,doff,don,0,1
tag-verb-pairs.train1913,miss,drop,0,0
tag-verb-pairs.train1914,require,obviate,0,1
tag-verb-pairs.train1915,bind,untie,0,1
tag-verb-pairs.train1916,list,border,0,0
tag-verb-pairs.train1917,recall,retrieve,0,0
tag-verb-pairs.train1918,presuppose,assume,0,0
tag-verb-pairs.train1919,terminate,employ,0,1
tag-verb-pairs.train1920,oppose,check,0,0
tag-verb-pairs.train1921,round,labialize,0,0
tag-verb-pairs.train1922,enhance,advance,0,0
tag-verb-pairs.train1923,depict,give,0,0
tag-verb-pairs.train1924,diminish,dwindle,0,0
tag-verb-pairs.train1925,inform,notify,0,0
tag-verb-pairs.train1926,imply,comprise,0,0
tag-verb-pairs.train1927,give,gift,0,0
tag-verb-pairs.train1928,drill,discipline,0,0
tag-verb-pairs.train1929,transport,shift,0,0
tag-verb-pairs.train1930,laud,celebrate,0,0
tag-verb-pairs.train1931,lower,bring,0,0
tag-verb-pairs.train1932,piece,join,0,0
tag-verb-pairs.train1933,hoe,weed,0,0
tag-verb-pairs.train1934,disrespect,respect,1,1
tag-verb-pairs.train1935,forfeit,claim,0,1
tag-verb-pairs.train1936,imitate,invent,0,1
tag-verb-pairs.train1937,disenfranchise,enfranchise,1,1
tag-verb-pairs.train1938,discharge,drop,0,0
tag-verb-pairs.train1939,consume,exhaust,0,0
tag-verb-pairs.train1940,tack,wear,0,1
tag-verb-pairs.train1941,conserve,waste,0,1
tag-verb-pairs.train1942,disengage,withdraw,0,0
tag-verb-pairs.train1943,flex,straighten,0,1
tag-verb-pairs.train1944,show,render,0,0
tag-verb-pairs.train1945,check,tick,0,0
tag-verb-pairs.train1946,free,stick,0,1
tag-verb-pairs.train1947,borrow,receive,0,0
tag-verb-pairs.train1948,begin,stop,0,1
tag-verb-pairs.train1949,simplify,complicate,0,1
tag-verb-pairs.train1950,express,squeeze,0,0
tag-verb-pairs.train1951,decline,bend,0,0
tag-verb-pairs.train1952,hire,engage,0,0
tag-verb-pairs.train1953,realise,earn,0,0
tag-verb-pairs.train1954,stay,restrain,0,0
tag-verb-pairs.train1955,discharge,draft,0,1
tag-verb-pairs.train1956,miss,strike,0,1
tag-verb-pairs.train1957,reassure,worry,0,1
tag-verb-pairs.train1958,edit,retouch,0,0
tag-verb-pairs.train1959,match,equal,0,0
tag-verb-pairs.train1960,appeal,repel,0,1
tag-verb-pairs.train1961,install,uninstall,1,1
tag-verb-pairs.train1962,lengthen,shorten,0,1
tag-verb-pairs.train1963,back,look,0,1
tag-verb-pairs.train1964,dodge,evade,0,0
tag-verb-pairs.train1965,saw,figure,0,0
tag-verb-pairs.train1966,please,delight,0,0
tag-verb-pairs.train1967,ascend,set,0,1
tag-verb-pairs.train1968,lose,advance,0,1
tag-verb-pairs.train1969,make,occasion,0,0
tag-verb-pairs.train1970,fold,open,0,1
tag-verb-pairs.train1971,decelerate,accelerate,0,1
tag-verb-pairs.train1972,dissent,accept,0,1
tag-verb-pairs.train1973,minimise,maximize,0,1
tag-verb-pairs.train1974,sport,feature,0,0
tag-verb-pairs.train1975,sell,buy,0,1
tag-verb-pairs.train1976,let,disallow,0,1
tag-verb-pairs.train1977,disconnect,tie,0,1
tag-verb-pairs.train1978,lower,raise,0,1
tag-verb-pairs.train1979,cool,heat,0,1
tag-verb-pairs.train1980,observe,offend,0,1
tag-verb-pairs.train1981,mean,base,0,0
tag-verb-pairs.train1982,dominate,predominate,0,0
tag-verb-pairs.train1983,let,veto,0,1
tag-verb-pairs.train1984,decline,have,0,1
tag-verb-pairs.train1985,dispatch,accomplish,0,0
tag-verb-pairs.train1986,bomb,fail,0,0
tag-verb-pairs.train1987,indicate,name,0,0
tag-verb-pairs.train1988,retire,progress,0,1
tag-verb-pairs.train1989,disclaim,take,0,1
tag-verb-pairs.train1990,proceed,discontinue,0,1
tag-verb-pairs.train1991,document,commission,0,0
tag-verb-pairs.train1992,acquire,lose,0,1
tag-verb-pairs.train1993,occupy,engage,0,0
tag-verb-pairs.train1994,shape,imagine,0,0
tag-verb-pairs.train1995,avoid,face,0,1
tag-verb-pairs.train1996,jeopardise,threaten,0,0
tag-verb-pairs.train1997,break,raise,0,1
tag-verb-pairs.train1998,hit,strike,0,0
tag-verb-pairs.train1999,shape,make,0,0
tag-verb-pairs.train2000,proceed,keep,0,0
tag-verb-pairs.train2001,abhor,like,0,1
tag-verb-pairs.train2002,hurl,cast,0,0
tag-verb-pairs.train2003,overstate,understate,0,1
tag-verb-pairs.train2004,sink,swim,0,1
tag-verb-pairs.train2005,soak,drain,0,0
tag-verb-pairs.train2006,land,bring,0,0
tag-verb-pairs.train2007,browse,feed,0,0
tag-verb-pairs.train2008,preserve,quit,0,1
tag-verb-pairs.train2009,classify,mix,0,1
tag-verb-pairs.train2010,battle,contend,0,0
tag-verb-pairs.train2011,touch,disturb,0,0
tag-verb-pairs.train2012,uphold,cease,0,1
tag-verb-pairs.train2013,blame,absolve,0,1
tag-verb-pairs.train2014,cut,elaborate,0,1
tag-verb-pairs.train2015,reduce,enlarge,0,1
tag-verb-pairs.train2016,settle,finalise,0,0
tag-verb-pairs.train2017,enlist,discharge,0,1
tag-verb-pairs.train2018,unify,separate,0,1
tag-verb-pairs.train2019,extend,shorten,0,1
tag-verb-pairs.train2020,disengage,lock,0,1
tag-verb-pairs.train2021,understand,interpret,0,0
tag-verb-pairs.train2022,complement,compliment,0,0
tag-verb-pairs.train2023,ask,exhibit,0,0
tag-verb-pairs.train2024,support,underpin,0,0
tag-verb-pairs.train2025,sort,adapt,0,0
tag-verb-pairs.train2026,diffuse,concentrate,0,1
tag-verb-pairs.train2027,broaden,narrow,0,1
tag-verb-pairs.train2028,saw,consider,0,0
tag-verb-pairs.train2029,leave,disown,0,1
tag-verb-pairs.train2030,reject,disapprove,0,0
tag-verb-pairs.train2031,grace,honor,0,0
tag-verb-pairs.train2032,omit,remember,0,1
tag-verb-pairs.train2033,shear,clip,0,0
tag-verb-pairs.train2034,dehydrate,hydrate,1,1
tag-verb-pairs.train2035,lie,stand,0,1
tag-verb-pairs.train2036,undermine,sabotage,0,0
tag-verb-pairs.train2037,last,dissipate,0,1
tag-verb-pairs.train2038,conceive,originate,0,0
tag-verb-pairs.train2039,protect,harass,0,1
tag-verb-pairs.train2040,anger,please,0,1
tag-verb-pairs.train2041,appear,disappear,1,1
tag-verb-pairs.train2042,hibernate,aestivate,0,1
tag-verb-pairs.train2043,urge,recommend,0,0
tag-verb-pairs.train2044,perpetrate,commit,0,0
tag-verb-pairs.train2045,urge,restrain,0,1
tag-verb-pairs.train2046,vanish,fade,0,0
tag-verb-pairs.train2047,decide,settle,0,0
tag-verb-pairs.train2048,front,rear,0,1
tag-verb-pairs.train2049,propel,push,0,0
tag-verb-pairs.train2050,mess,eat,0,0
tag-verb-pairs.train2051,have,miss,0,1
tag-verb-pairs.train2052,smash,demolish,0,0
tag-verb-pairs.train2053,solve,explain,0,0
tag-verb-pairs.train2054,break,advance,0,1
tag-verb-pairs.train2055,pimp,pander,0,0
tag-verb-pairs.train2056,borrow,derive,0,0
tag-verb-pairs.train2057,heat,chill,0,1
tag-verb-pairs.train2058,stick,dislodge,0,1
tag-verb-pairs.train2059,explain,unfold,0,0
tag-verb-pairs.train2060,discover,identify,0,0
tag-verb-pairs.train2061,magnify,reduce,0,1
tag-verb-pairs.train2062,idle,run,0,1
tag-verb-pairs.train2063,drive,attract,0,1
tag-verb-pairs.train2064,recover,retrieve,0,0
tag-verb-pairs.train2065,top,bottom,0,1
tag-verb-pairs.train2066,injure,help,0,1
tag-verb-pairs.train2067,rely,suspect,0,1
tag-verb-pairs.train2068,fetch,convey,0,0
tag-verb-pairs.train2069,end,begin,0,1
tag-verb-pairs.train2070,expose,cover,0,1
tag-verb-pairs.train2071,invalidate,validate,1,1
tag-verb-pairs.train2072,deter,persuade,0,1
tag-verb-pairs.train2073,blaze,flame,0,0
tag-verb-pairs.train2074,stay,rest,0,0
tag-verb-pairs.train2075,sound,whistle,0,0
tag-verb-pairs.train2076,smile,cry,0,1
tag-verb-pairs.train2077,work,idle,0,1
tag-verb-pairs.train2078,learn,forget,0,1
tag-verb-pairs.train2079,rebound,bounce,0,0
tag-verb-pairs.train2080,dislodge,stick,0,1
tag-verb-pairs.train2081,miss,collide,0,1
tag-verb-pairs.train2082,quit,conduct,0,0
tag-verb-pairs.train2083,defect,fail,0,0
tag-verb-pairs.train2084,captain,lead,0,0
tag-verb-pairs.train2085,intensify,fade,0,1
tag-verb-pairs.train2086,stay,quit,0,1
tag-verb-pairs.train2087,exile,repatriate,0,1
tag-verb-pairs.train2088,sack,engage,0,1
tag-verb-pairs.train2089,follow,lead,0,1
tag-verb-pairs.train2090,improve,worsen,0,1
tag-verb-pairs.train2091,abstain,indulge,0,1
tag-verb-pairs.train2092,observe,break,0,1
tag-verb-pairs.train2093,disturb,molest,0,0
tag-verb-pairs.train2094,exaggerate,understate,0,1
tag-verb-pairs.train2095,mobilize,rally,0,0
tag-verb-pairs.train2096,sack,clear,0,0
tag-verb-pairs.train2097,justify,blame,0,1
tag-verb-pairs.train2098,don,doff,0,1
tag-verb-pairs.train2099,disagree,check,0,1
tag-verb-pairs.train2100,parade,show,0,0
tag-verb-pairs.train2101,begin,finish,0,1
tag-verb-pairs.train2102,predominate,dominate,0,0
tag-verb-pairs.train2103,dilate,contract,0,1
tag-verb-pairs.train2104,quit,enter,0,1
tag-verb-pairs.train2105,exempt,apply,0,1
tag-verb-pairs.train2106,pull,repel,0,1
tag-verb-pairs.train2107,undervalue,overvalue,0,1
tag-verb-pairs.train2108,suffix,prefix,0,1
tag-verb-pairs.train2109,enquire,ask,0,0
tag-verb-pairs.train2110,incorporate,assimilate,0,0
tag-verb-pairs.train2111,depose,restore,0,1
tag-verb-pairs.train2112,read,pass,0,1
tag-verb-pairs.train2113,obey,refuse,0,1
tag-verb-pairs.train2114,suffer,support,0,0
tag-verb-pairs.train2115,injure,preserve,0,1
tag-verb-pairs.train2116,level,raise,0,1
tag-verb-pairs.train2117,float,sink,0,1
tag-verb-pairs.train2118,absorb,draw,0,0
tag-verb-pairs.train2119,darken,brighten,0,1
tag-verb-pairs.train2120,hunt,forage,0,0
tag-verb-pairs.train2121,hug,caress,0,0
tag-verb-pairs.train2122,unbolt,bolt,1,1
tag-verb-pairs.train2123,circulate,run,0,0
tag-verb-pairs.train2124,delight,enjoy,0,0
tag-verb-pairs.train2125,renovate,repair,0,0
tag-verb-pairs.train2126,labor,drive,0,0
tag-verb-pairs.train2127,recommend,oppose,0,1
tag-verb-pairs.train2128,repel,pull,0,1
tag-verb-pairs.train2129,notice,observe,0,0
tag-verb-pairs.train2130,endure,weather,0,0
tag-verb-pairs.train2131,race,speed,0,0
tag-verb-pairs.train2132,split,unify,0,1
tag-verb-pairs.train2133,delay,hasten,0,1
tag-verb-pairs.train2134,free,blame,0,1
tag-verb-pairs.train2135,accord,consent,0,0
tag-verb-pairs.train2136,bait,lure,0,0
tag-verb-pairs.train2137,fill,execute,0,0
tag-verb-pairs.train2138,straighten,curve,0,1
tag-verb-pairs.train2139,analyze,synthesize,0,1
tag-verb-pairs.train2140,raise,demote,0,1
tag-verb-pairs.train2141,syndicate,combine,0,0
tag-verb-pairs.train2142,profit,loss,0,1
tag-verb-pairs.train2143,follow,embrace,0,0
tag-verb-pairs.train2144,mind,obey,0,0
tag-verb-pairs.train2145,exaggerate,minimise,0,1
tag-verb-pairs.train2146,fear,dread,0,0
tag-verb-pairs.train2147,confine,border,0,0
tag-verb-pairs.train2148,astonish,amaze,0,0
tag-verb-pairs.train2149,exit,enter,0,1
tag-verb-pairs.train2150,agitate,calm,0,1
tag-verb-pairs.train2151,propel,rest,0,1
tag-verb-pairs.train2152,integrate,differentiate,0,1
tag-verb-pairs.train2153,defeat,frustrate,0,0
tag-verb-pairs.train2154,comfort,strengthen,0,0
tag-verb-pairs.train2155,affirm,deny,0,1
tag-verb-pairs.train2156,expend,use,0,0
tag-verb-pairs.train2157,air,style,0,0
tag-verb-pairs.train2158,ridicule,praise,0,1
tag-verb-pairs.train2159,question,wonder,0,0
tag-verb-pairs.train2160,narrow,broaden,0,1
tag-verb-pairs.train2161,cease,refrain,0,0
tag-verb-pairs.train2162,premier,premiere,0,0
tag-verb-pairs.train2163,regroup,reorganise,0,0
tag-verb-pairs.train2164,brighten,darken,0,1
tag-verb-pairs.train2165,reduce,dilate,0,1
tag-verb-pairs.train2166,interrupt,continue,0,1
tag-verb-pairs.train2167,house,dwell,0,0
tag-verb-pairs.train2168,desolate,ravage,0,0
tag-verb-pairs.train2169,meet,assemble,0,0
tag-verb-pairs.train2170,overplay,underplay,0,1
tag-verb-pairs.train2171,refuse,accept,0,1
tag-verb-pairs.train2172,think,meditate,0,0
tag-verb-pairs.train2173,bear,stand,0,0
tag-verb-pairs.train2174,begin,recommence,0,0
tag-verb-pairs.train2175,sew,tailor,0,0
tag-verb-pairs.train2176,classify,declassify,1,1
tag-verb-pairs.train2177,specialize,broaden,0,1
tag-verb-pairs.train2178,eat,see,0,0
tag-verb-pairs.train2179,depreciate,appreciate,0,1
tag-verb-pairs.train2180,veto,allow,0,1
tag-verb-pairs.train2181,follow,precede,0,1
tag-verb-pairs.train2182,mourn,wail,0,0
tag-verb-pairs.train2183,place,pose,0,0
tag-verb-pairs.train2184,equal,differ,0,1
tag-verb-pairs.train2185,prosecute,defend,0,1
tag-verb-pairs.train2186,calm,agitate,0,1
tag-verb-pairs.train2187,curtail,deprive,0,0
tag-verb-pairs.train2188,alarm,frighten,0,0
tag-verb-pairs.train2189,empathize,understand,0,0
tag-verb-pairs.train2190,aim,place,0,0
tag-verb-pairs.train2191,band,ring,0,0
tag-verb-pairs.train2192,present,introduce,0,0
tag-verb-pairs.train2193,defend,attack,0,1
tag-verb-pairs.train2194,improve,spoil,0,1
tag-verb-pairs.train2195,release,confine,0,1
tag-verb-pairs.train2196,disregard,emphasize,0,1
tag-verb-pairs.train2197,heave,wave,0,0
tag-verb-pairs.train2198,matter,form,0,1
tag-verb-pairs.train2199,transport,enchant,0,0
tag-verb-pairs.train2200,take,refuse,0,1
tag-verb-pairs.train2201,bump,advance,0,1
tag-verb-pairs.train2202,die,croak,0,0
tag-verb-pairs.train2203,avoid,validate,0,1
tag-verb-pairs.train2204,rush,linger,0,1
tag-verb-pairs.train2205,constitute,compose,0,0
tag-verb-pairs.train2206,reckon,settle,0,0
tag-verb-pairs.train2207,skate,glide,0,0
tag-verb-pairs.train2208,advance,hasten,0,0
tag-verb-pairs.train2209,shoot,dash,0,0
tag-verb-pairs.train2210,make,piss,0,0
tag-verb-pairs.train2211,contend,cope,0,0
tag-verb-pairs.train2212,gain,loss,0,1
tag-verb-pairs.train2213,disagree,agree,1,1
tag-verb-pairs.train2214,consider,revolve,0,0
tag-verb-pairs.train2215,add,contribute,0,0
tag-verb-pairs.train2216,abide,bear,0,0
tag-verb-pairs.train2217,exhort,advise,0,0
tag-verb-pairs.train2218,spy,scout,0,0
tag-verb-pairs.train2219,intend,destine,0,0
tag-verb-pairs.train2220,build,destroy,0,1
tag-verb-pairs.train2221,rate,place,0,0
tag-verb-pairs.train2222,emit,eject,0,0
tag-verb-pairs.train2223,see,look,0,0
tag-verb-pairs.train2224,reduce,quash,0,0
tag-verb-pairs.train2225,cast,mold,0,0
tag-verb-pairs.train2226,stay,hinder,0,0
tag-verb-pairs.train2227,attract,repulse,0,1
tag-verb-pairs.train2228,oppose,support,0,1
tag-verb-pairs.train2229,free,block,0,1
tag-verb-pairs.train2230,rear,front,0,1
tag-verb-pairs.train2231,recuperate,deteriorate,0,1
tag-verb-pairs.train2232,untie,bind,0,1
tag-verb-pairs.train2233,interest,excite,0,0
tag-verb-pairs.train2234,popularize,democratize,0,0
tag-verb-pairs.train2235,commence,originate,0,0
tag-verb-pairs.train2236,remain,change,0,1
tag-verb-pairs.train2237,lumber,move,0,0
tag-verb-pairs.train2238,regress,progress,0,1
tag-verb-pairs.train2239,drape,hang,0,0
tag-verb-pairs.train2240,breach,surge,0,0
tag-verb-pairs.train2241,accord,harmonize,0,0
tag-verb-pairs.train2242,hasten,retard,0,1
tag-verb-pairs.train2243,drop,recover,0,1
tag-verb-pairs.train2244,use,employ,0,0
tag-verb-pairs.train2245,deport,banish,0,0
tag-verb-pairs.train2246,hunt,grouse,0,0
tag-verb-pairs.train2247,put,divest,0,1
tag-verb-pairs.train2248,accent,emphasize,0,0
tag-verb-pairs.train2249,discontinue,uphold,0,1
tag-verb-pairs.train2250,postpone,delay,0,0
tag-verb-pairs.train2251,imprison,deliver,0,1
tag-verb-pairs.train2252,adhere,hold,0,0
tag-verb-pairs.train2253,expand,shorten,0,1
tag-verb-pairs.train2254,begin,cease,0,1
tag-verb-pairs.train2255,rush,detain,0,1
tag-verb-pairs.train2256,demote,upgrade,0,1
tag-verb-pairs.train2257,break,promote,0,1
tag-verb-pairs.train2258,quit,continue,0,1
tag-verb-pairs.train2259,garner,distribute,0,1
tag-verb-pairs.train2260,lack,have,0,1
tag-verb-pairs.train2261,scandalise,shock,0,0
tag-verb-pairs.train2262,light,fall,0,0
tag-verb-pairs.train2263,boycott,avoid,0,0
tag-verb-pairs.train2264,recall,block,0,1
tag-verb-pairs.train2265,cancel,limit,0,0
tag-verb-pairs.train2266,extinguish,create,0,1
tag-verb-pairs.train2267,back,front,0,1
tag-verb-pairs.train2268,stop,preserve,0,1
tag-verb-pairs.train2269,dematerialize,materialize,1,1
tag-verb-pairs.train2270,decline,incline,0,1
tag-verb-pairs.train2271,count,rely,0,0
tag-verb-pairs.train2272,judge,gauge,0,0
tag-verb-pairs.train2273,purge,purify,0,0
tag-verb-pairs.train2274,decide,adjudicate,0,0
tag-verb-pairs.train2275,repel,draw,0,1
tag-verb-pairs.train2276,yield,resign,0,0
tag-verb-pairs.train2277,demote,elevate,0,1
tag-verb-pairs.train2278,bomb,pass,0,1
tag-verb-pairs.train2279,debark,embark,0,1
tag-verb-pairs.train2280,enlarge,shorten,0,1
tag-verb-pairs.train2281,leave,put,0,0
tag-verb-pairs.train2282,win,lose,0,1
tag-verb-pairs.train2283,prefer,choose,0,0
tag-verb-pairs.train2284,improve,deteriorate,0,1
tag-verb-pairs.train2285,magnify,downplay,0,1
tag-verb-pairs.train2286,prohibit,forbid,0,0
tag-verb-pairs.train2287,encounter,conflict,0,0
tag-verb-pairs.train2288,reply,rejoin,0,0
tag-verb-pairs.train2289,upset,disrupt,0,0
tag-verb-pairs.train2290,concur,approve,0,0
tag-verb-pairs.train2291,skew,align,0,1
tag-verb-pairs.train2292,practise,practice,0,0
tag-verb-pairs.train2293,employ,sack,0,1
tag-verb-pairs.train2294,block,release,0,1
tag-verb-pairs.train2295,fire,engage,0,1
tag-verb-pairs.train2296,imprison,free,0,1
tag-verb-pairs.train2297,escape,evade,0,0
tag-verb-pairs.train2298,mature,complete,0,0
tag-verb-pairs.train2299,eliminate,take,0,1
tag-verb-pairs.train2300,reconstruct,reform,0,0
